Date,Positive Event Days Elapsed,Probability,Distribution,Parameters
2022-11-28,79,0.7974410495415496,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-11-29,80,0.8017787579113822,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-11-30,81,0.8060413911764779,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-01,82,0.8102299350875174,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-02,83,0.814345363210415,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-03,84,0.818388637397005,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-04,85,0.8223607082234421,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-05,86,0.8262625153984405,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-06,87,0.8300949881433242,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-07,88,0.8338590455457198,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-08,89,0.8375555968885932,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-09,90,0.8411855419562124,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-10,91,0.8447497713185116,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-11,92,0.8482491665952285,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-12,93,0.8516846007010994,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-13,94,0.8550569380733057,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-14,95,0.8583670348822924,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-15,96,0.8616157392270041,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-16,97,0.8648038913155187,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-17,98,0.8679323236319948,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-18,99,0.8710018610907966,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-19,100,0.8740133211786014,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-20,101,0.8769675140852479,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-21,102,0.8798652428240418,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-22,103,0.8827073033421861,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-23,104,0.8854944846219676,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-24,105,0.8882275687732962,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-25,106,0.8909073311181555,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-26,107,0.893534540267493,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-27,108,0.8961099581910505,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-28,109,0.8986343402806035,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-29,110,0.901108435407055,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-30,111,0.9035329859718045,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2022-12-31,112,0.9059087279527899,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2023-01-01,113,0.9082363909455772,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2023-01-02,114,0.9105166981998558,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2023-01-03,115,0.9127503666516745,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2023-01-04,116,0.9149381069517399,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2023-01-05,117,0.9170806234900774,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2023-01-06,118,0.919178614417343,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2023-01-07,119,0.9212327716630584,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2023-01-08,120,0.923243780951025,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2023-01-09,121,0.9252123218121641,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2023-01-10,122,0.9271390675950135,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2023-01-11,123,0.9290246854741016,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2023-01-12,124,0.9308698364564074,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2023-01-13,125,0.0,exponpow,"{'b': 0.679970690785684, 'loc': 0.9999999999999998, 'scale': 83.5610616590324}"
2023-01-14,1,8.504935735196565e-14,exponpow,"{'b': 0.7313764614376783, 'loc': 0.9999999999999999, 'scale': 82.4657862272577}"
2023-01-15,2,0.03966134154021592,exponpow,"{'b': 0.7313764614376783, 'loc': 0.9999999999999999, 'scale': 82.4657862272577}"
2023-01-16,3,0.06581570747371669,exponpow,"{'b': 0.7313764614376783, 'loc': 0.9999999999999999, 'scale': 82.4657862272577}"
2023-01-17,4,0.0,exponpow,"{'b': 0.7313764614376783, 'loc': 0.9999999999999999, 'scale': 82.4657862272577}"
2023-01-18,1,6.407136781916643e-14,exponpow,"{'b': 0.7390845418359916, 'loc': 0.9999999999999999, 'scale': 78.76370496958707}"
2023-01-19,2,0.039658805991390274,exponpow,"{'b': 0.7390845418359916, 'loc': 0.9999999999999999, 'scale': 78.76370496958707}"
2023-01-20,3,0.06616353833803294,exponpow,"{'b': 0.7390845418359916, 'loc': 0.9999999999999999, 'scale': 78.76370496958707}"
2023-01-21,4,0.0,exponpow,"{'b': 0.7390845418359916, 'loc': 0.9999999999999999, 'scale': 78.76370496958707}"
2023-01-22,1,1.2360668680663446e-14,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-01-23,2,0.03509399495706541,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-01-24,3,0.060259181653104704,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-01-25,4,0.08264789346120038,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-01-26,5,0.10338593163261915,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-01-27,6,0.12296086128697295,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-01-28,7,0.14164180906383855,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-01-29,8,0.1595976380533895,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-01-30,9,0.1769432095774418,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-01-31,10,0.19376114129853333,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-01,11,0.21011334854013392,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-02,12,0.22604771518368413,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-03,13,0.24160220733804524,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-04,14,0.2568075420289184,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-05,15,0.27168899070670016,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-06,16,0.28626763982181225,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-07,17,0.30056129717652774,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-08,18,0.3145851594702811,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-09,19,0.3283523142731974,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-10,20,0.341874124386148,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-11,21,0.35516052686472976,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-12,22,0.3682202689582712,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-13,23,0.3810610966318561,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-14,24,0.39368990691419314,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-15,25,0.40611287227651804,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-16,26,0.0,exponpow,"{'b': 0.7805453468896186, 'loc': 0.9999999999999999, 'scale': 73.05800316404532}"
2023-02-17,1,5.118770042339572e-15,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-02-18,2,0.0293621125779805,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-02-19,3,0.051643276756669375,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-02-20,4,0.07183806197012828,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-02-21,5,0.09077311212408867,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-02-22,6,0.10881108350508784,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-02-23,7,0.12615378070897293,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-02-24,8,0.1429285296798193,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-02-25,9,0.1592222718675607,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-02-26,10,0.17509770338190442,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-02-27,11,0.1906018814384075,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-02-28,12,0.20577122151105465,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-01,13,0.22063459111285458,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-02,14,0.23521532393832068,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-03,15,0.2495325853681059,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-04,16,0.2636023296799742,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-05,17,0.27743799013435977,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-06,18,0.2910509885113921,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-07,19,0.3044511191726878,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-08,20,0.3176468437969995,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-09,21,0.33064552117180473,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-10,22,0.34345358888308086,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-11,23,0.35607670878509584,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-12,24,0.3685198847913808,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-13,25,0.3807875592308087,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-14,26,0.39288369240309,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-15,27,0.4048118288209236,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-16,28,0.41657515279594615,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-17,29,0.42817653541642053,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-18,30,0.4396185745117497,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-19,31,0.4509036288582594,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-20,32,0.462033847621666,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-21,33,0.4730111958326795,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-22,34,0.4838374765379173,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-23,35,0.4945143501476571,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-24,36,0.5050433514068073,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-25,37,0.515425904339901,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-26,38,0.5256633354604234,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-27,39,0.5357568854860721,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-28,40,0.545707719762047,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-29,41,0.5555169375622688,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-30,42,0.5651855804120145,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-03-31,43,0.5747146395536902,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-01,44,0.5841050626594293,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-02,45,0.593357759879191,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-03,46,0.6024736093004861,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-04,47,0.6114534618853136,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-05,48,0.6202981459410137,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-06,49,0.6290084711742187,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-07,50,0.6375852323706936,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-08,51,0.6460292127384251,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-09,52,0.654341186946648,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-10,53,0.6625219238895188,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-11,54,0.6705721891996969,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-12,55,0.6784927475341389,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-13,56,0.6862843646518422,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-14,57,0.6939478093010489,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-15,58,0.7014838549314878,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-16,59,0.7088932812455444,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-17,60,0.716176875600782,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-18,61,0.7233354342749375,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-19,62,0.7303697636034,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-20,63,0.7372806809981735,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-21,64,0.7440690158564618,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-22,65,0.7507356103662404,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-23,66,0.7572813202154974,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-24,67,0.7637070152112327,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-25,68,0.7700135798137641,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-26,69,0.7762019135914253,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-27,70,0.782272931600322,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-28,71,0.7882275646934327,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-29,72,0.7940667597630274,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-04-30,73,0.7997914799200689,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-01,74,0.8054027046140082,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-02,75,0.8109014296961519,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-03,76,0.8162886674295727,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-04,77,0.821565446448348,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-05,78,0.8267328116687462,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-06,79,0.8317918241548388,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-07,80,0.8367435609408762,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-08,81,0.8415891148126563,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-09,82,0.846329594050004,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-10,83,0.8509661221323892,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-11,84,0.8554998374096271,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-12,85,0.859931892739527,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-13,86,0.8642634550942883,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-14,87,0.8684957051373876,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-15,88,0.8726298367726385,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-16,89,0.8766670566670595,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-17,90,0.8806085837491459,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-18,91,0.8844556486840917,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-19,92,0.888209493327482,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-20,93,0.8918713701589327,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-21,94,0.0,exponpow,"{'b': 0.8150660132510034, 'loc': 0.9999999999999998, 'scale': 75.82041776609366}"
2023-05-22,1,1.940172452092149e-15,exponpow,"{'b': 0.8379400695231377, 'loc': 0.9999999999999998, 'scale': 80.16269744145605}"
2023-05-23,2,0.025382731703717368,exponpow,"{'b': 0.8379400695231377, 'loc': 0.9999999999999998, 'scale': 80.16269744145605}"
2023-05-24,3,0.04536069218739045,exponpow,"{'b': 0.8379400695231377, 'loc': 0.9999999999999998, 'scale': 80.16269744145605}"
2023-05-25,4,0.06369210721717576,exponpow,"{'b': 0.8379400695231377, 'loc': 0.9999999999999998, 'scale': 80.16269744145605}"
2023-05-26,5,0.08101952662494752,exponpow,"{'b': 0.8379400695231377, 'loc': 0.9999999999999998, 'scale': 80.16269744145605}"
2023-05-27,6,0.09762731525097655,exponpow,"{'b': 0.8379400695231377, 'loc': 0.9999999999999998, 'scale': 80.16269744145605}"
2023-05-28,7,0.11367459517170733,exponpow,"{'b': 0.8379400695231377, 'loc': 0.9999999999999998, 'scale': 80.16269744145605}"
2023-05-29,8,0.0,exponpow,"{'b': 0.8379400695231377, 'loc': 0.9999999999999998, 'scale': 80.16269744145605}"
2023-05-30,1,4.483993785102769e-14,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-05-31,2,0.03823942487601281,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-01,3,0.06482613541149138,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-02,4,0.0882463421253707,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-03,5,0.10979964153141031,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-04,6,0.13004501489637235,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-05,7,0.14928968109420593,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-06,8,0.16772582981828357,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-07,9,0.18548391381255083,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-08,10,0.20265762840151316,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-09,11,0.21931712455569755,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-10,12,0.23551662789869574,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-11,13,0.2512991272995196,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-12,14,0.26669941094327093,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-13,15,0.28174611472249883,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-14,16,0.2964631518201698,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-15,17,0.31087073915481267,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-16,18,0.324986152405635,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-17,19,0.3388242930855496,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
2023-06-18,20,0.35239812225524897,exponpow,"{'b': 0.7621878617425459, 'loc': 0.9999999999999998, 'scale': 72.38066399037729}"
